Complete_item_number,categories,enabled,family,groups,Category_Number,Item_Number,UPC_Number,Brand_name,Product_name_description_for_sales_in_Peach_Max_160,Peach_description_internal_short_name_Max_30,PRODUCT_CATEGORY,Stock_Item,Assembly_Item,Percentage_PCR_Materials,PCR_Asset_Class,Inner_Carton_QUANTITY_PCS,Master_Carton_QUANTITY_PCS,Master_Carton_BARCODE,Salon_Price_USD,40_off_FULL_SERVICE_Price_USD,40_and_10_off_Dealer_Price_USD,50_off_Dealer_Price_USD,55_off_Dealer_Price_USD,OTC_Distributor_Store_Price_USD,Retail_Price_USD,Retail_Price_CAD,Salon_Price_CAD,Ex_Factory_Price_USD,EX_Antioch_Price_USD,40_off_FULL_SERVICE_Price_CAD,40_10_Dealer_Price_CAD,50_off_Dealer_Price_CAD,55_off_Dealer_Price_CAD,Per_Piece_LENGTH_inches,Per_Piece_HEIGHT_inches,Per_Piece_WIDTH_inches,Per_Piece_NET_WEIGHT_OZ,Per_Piece_SHIPPING_WEIGHT_GROSS_WEIGHT_OZ,Inner_Carton_LENGTH_inches,Inner_Carton_HEIGHT_inches,Inner_Carton_WIDTH_inches,Inner_Carton_WEIGHT_OZ,Master_Carton_LENGTH_inches,Master_Carton_HEIGHT_inches,Master_Carton_WIDTH_inches,Master_Carton_WEIGHT_LBS,Per_Piece_LENGTH_cm,Per_Piece_HEIGHT_cm,Per_Piece_WIDTH_cm,Per_Piece_NET_WEIGHT_grams,Per_Piece_SHIPPING_WEIGHT_GROSS_WEIGHT_grams,Inner_Carton_LENGTH_cm,Inner_Carton_HEIGHT_cm,Inner_Carton_WIDTH_cm,Inner_Carton_WEIGHT_KG,Master_Carton_LENGTH_cm,Master_Carton_HEIGHT_cm,Master_Carton_WIDTH_cm,Master_Carton_WEIGHT_KG,Empty_Inner_Carton_Weight,Empty_Master_Carton_Weight,Product_Packaging_Weight,Plastic_Bag_Weight,Empty_Display_Weight,Zip_Tie_Grams,Hang_Tag_Grams,Plastic_Box_Grams,Info_Manual_Grams,Plug_Cover_Grams,Thermoform_Grams,Plastic_Film_Grams,VENDOR_NAME,Country_of_Origin,Purchase_Cost_USD,Production_MOQ_in_Pcs,Free_Trade_Agreement_Coverage,USMCA_NAFTA_CERTIFICATE,US_HTS_Customs_Code,US_Import_Duty_Rate_Component,US_Import_Duty_Unit_Component,Canada_Import_Duty_Unit_Component,Canada_Import_Duty_Rate_Component,Cases_Per_Layer,Pallet_Tier,Pallet_Height,Layers_Per_Pallet,Total_Cases_Per_Pallet,Total_Piece_Count_Per_Pallet,Pallet_Weight,Pallet_Height_Total,Pallet_Width,Pallet_Length,Rep_Commission_code,OGI_Commission_code,Prop_65_warning_needed,Prop_65_test_date,Main_Images_Dropbox_Folder_Link,Product_Logo,Product_Sell_Sheet_pdf_ENG_emailable_size_Link,Social_Media_Images_Dropbox_Folder_Link,Product_Tagline,Product_Feature_1,Product_Feature_2,Product_Feature_3,Product_Feature_4,Product_Feature_5,Product_Feature_6,Product_Feature_7,Product_Feature_8,Product_Feature_9,Product_Feature_10,YouTube_Link_EN_Link,YouTube_Link_SP_Link,YouTube_FR_Link,Vimeo_Link_EN_Link,Vimeo_Link_SP_Link,Vimeo_Link_FR_Link,Product_Sell_Sheet_pdf_SP_emailable_size_Link,Product_Sell_Sheet_pdf_FR_emailable_size_Link,LANGUAGES_ON_PRODUCT_PACKAGING,AMZ_Product_Name,AMZ_ASIN_Number,AMZ_Product_Description,AMZ_Product_Benefits,AMZ_Product_Usage,AMZ_Search_Term_Keywords_ALL,AMZ_Images_Dropbox_Folder_Link,Customer_reference_number,Customer_product_name,Customer_name,OG_product_or_Private_Label
716-NTXLBOX01,hair_brushes,1,og_products,,716,NTXL-BOX01,752110702632,Olivia Garden,"NanoThermic Speed XL Thermal 4-pc box deal: NTXL-25, NTXL-34, NTXL-44, NTXL-54",NT Speed XL Thrml 4pc box deal,,0,1,,,,,,55.99,33.59,30.23,28,25.2,41.99,80.95,,73.5,,23.52,44.1,,36.75,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717-ECBOX02,hair_brushes,1,og_products,,717,EC-BOX02,752110717315,Olivia Garden,"EcoCeramic Soft 3-pc box deal: EC-20S, EC-26S, EC-36S",EcoCeramic Soft 3pc box deal,,0,1,,,,,,54.5,32.7,29.43,27.25,24.53,40.88,77.95,,67.5,,22.89,40.5,,33.75,30.38,11.75,4.5,4.5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717-HPDL01,hair_brushes,1,og_products,,717,HP-DL01,752110717322,Olivia Garden,"HeatPro 3-pc box deal: HP-32, HP-42, HP-52",HeatPro 3pc box deal,,0,1,,,,,,46.99,28.19,25.37,23.5,21.15,35.24,66.75,,58.99,,19.74,35.39,,29.5,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717-IDBOX01,hair_brushes,1,og_products,,717,ID-BOX01,752110717452,Olivia Garden,"iDetangle 3-pc box deal: ID-FH, ID-MH, ID-TH",iDetangle 3pc box deal,,0,1,,,,,,26.75,16.05,14.45,13.38,12.04,20.06,44.75,,37.25,,11.24,22.35,,20.12,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720-EHBOX03,hair_brushes,1,og_products,,720,EH-BOX03,752110720568,Olivia Garden,"EcoHair Thermal 4-pc box deal: EH-24, EH-34, EH-44, EH-54",EcoHair Thrml -pc box deal,,0,1,,,,,,41.99,25.19,22.67,21,18.9,31.49,63.5,,57.75,,43.31,34.65,,28.88,25.99,11.75,4.5,4.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15112,curlers,1,og_products,,151,12,752110151126,Olivia Garden,"Jet Set Blue 1 3/4"" - 3 pack",JET SET BLUE 3-PC PACK,Curlers,,,,,12,72,30752110151127,2.99,1.79,1.61,1.5,1.35,2.24,4.95,6.33,3.8,0.69,1.26,,,1.9,1.71,8.8,1.5,3.1,0.9,0.5897,,,,,17.5,10.8,13.7,5.85,22.352,3.81,7.874,25.5146,36.8544,,,,,44.45,27.432,34.798,2.6535,,,,,,,,,,,,,STOHR,Belgium,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/nbhtidcjdjgxqn8/AABkMHODIRpfA4m39mMcNqdoa?dl=0,,https://www.dropbox.com/s/g3c4xxn9ln2jtix/Jet%20Set%20sell%20sheet.pdf?dl=0,,,Large Opening + Perfect rinsing + Faster drying + No bands,Gentle Self-Gripping Surface + Faster wrapping + Gentle on hair + No breakage,Anit-Bacterial Protection + For professional & home use,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
721-OGDBOX01,hair_brushes,1,og_products,,721,OGD-BOX01,752110721442,Olivia Garden,"OG Brush Purple 3-pc box deal: OGD-F01, OGD-M01, OGD-C01",OG Brush Purple 3pc box deal,,0,1,,,,,,20.99,12.59,11.33,10.5,9.45,15.74,31.5,,29.99,,8.82,17.99,,15,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721-OGDBOX02,hair_brushes,1,og_products,,721,OGD-BOX02,752110721459,Olivia Garden,"OG Brush Blue 3-pc box deal: OGD-F02, OGD-M02, OGD-C02",OG Brush Blue 3pc box dea,,0,1,,,,,,20.99,12.59,11.33,10.5,9.45,15.74,31.5,,29.99,,8.82,17.99,,15,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721-OGDBOX03,hair_brushes,1,og_products,,721,OGD-BOX03,752110721466,Olivia Garden,"OG Brush Pink 3-pc box deal: OGD-F03, OGD-M03, OGD-C03",OG Brush Pink 3pc box deal,,0,1,,,,,,20.99,12.59,11.33,10.5,9.45,15.74,31.5,,29.99,,8.82,17.99,,15,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721-OGDBOX04,hair_brushes,1,og_products,,721,OGD-BOX04,752110721473,Olivia Garden,"OG Brush Black 3-pc box deal: OGD-F04, OGD-M04, OGD-C04",OG Brush Black 3pc box deal,,0,1,,,,,,20.99,12.59,11.33,10.5,9.45,15.74,31.5,,29.99,,8.82,17.99,,15,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-CIDR1DF1,hair_brushes,1,og_products,,200,CIDR-1DF1,752110200022,Olivia Garden,Diffuser for Ceramic + Ion Hair Dryer,Diffuser CI Hair Dryer,,0,1,,,,,,14.95,8.97,8.07,7.48,6.73,11.21,16.49,,18.95,6.13,6.28,11.37,,9.48,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710-MBBD01,hair_brushes,1,og_products,,710,MB-BD01,752110710347,Olivia Garden,"MultiBrush 6-pc bag : MB-26B, MB-36B, MB-46B, MB-56B, MB-66B, MB-H1",MultiBrush 6pc bag,,0,1,,,,,,45.5,27.3,24.57,22.75,20.48,34.13,67.95,,60.99,19.08,19.11,36.59,,30.5,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205-CIFLT1DL01,hair_brushes,1,og_products,,205,CIFLT1-DL01,752110205102,Olivia Garden,"Ceramic + Ion 5/8"" Travel Flat Iron with free gift: OGD-DM1 - launch promotion only",CI Travel Flat Iron free gift,,0,1,,,,,,35.99,21.59,19.43,18,16.2,26.99,45.95,,45.95,13.34,15.12,27.57,,22.98,20.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722-HPXL22,hair_brushes,1,og_products,,722,HPXL-22,752110722395,Olivia Garden,"HEATPRO XL Thermal Round brush 1"" (HPXL-22)","HEATPRO XL Thermal 1""",,1,0,,,6,60,,16.5,9.9,8.91,8.25,,12.375,28.95,,21.5,,,12.9,11.61,,,1.576,11.5836,1.576,2.8945,3.066,11.82,2.364,8.668,47.032,18.321,12.214,13.987,17.632,4,29.4,4,82.7,87.6,30,6,22,1.3333333333333,46.5,31,35.5,8,145.0000,1200.0000,2.5000,2.4000,,,,,,,,,JSIU,China,1.97,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722-HPXL32,hair_brushes,1,og_products,,722,HPXL-32,752110722401,Olivia Garden,"HEATPRO XL Thermal Round brush 1""1/4 (HPXL-32)","HEATPRO XL Thermal 1""1/4",,1,0,,,6,60,,17.75,10.65,9.585,8.875,,13.3125,30.95,,22.25,,,13.35,12.015,,,1.773,11.5836,1.773,3.1185,3.29,11.82,2.758,10.638,54.6747,22.261,12.214,15.957,20.4972,4.5,29.4,4.5,89.1,94,30,7,27,1.55,56.5,31,40.5,9.3,190.0000,1450.0000,2.5000,2.4000,,,,,,,,,JSIU,China,2.23,3600,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722-HPXL42,hair_brushes,1,og_products,,722,HPXL-42,752110722418,Olivia Garden,"HEATPRO XL Thermal Round brush 1"" 3/4 (HPXL-42)","HEATPRO XL Thermal 1"" 3/4",,1,0,,,6,60,,19.75,11.85,10.665,9.875,,14.8125,31.5,,24.99,,,14.994,13.4946,,,2.364,11.5836,2.364,3.5035,3.675,12.608,3.152,11.82,59.9658,24.625,13.002,17.533,22.4808,6,29.4,6,100.1,105,32,8,30,1.7,62.5,33,44.5,10.2,220.0000,1550.0000,2.5000,2.4000,,,,,,,,,JSIU,China,2.53,3600,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15114,curlers,1,og_products,,151,14,752110151140,Olivia Garden,"Jet Set Purple 2 1/8"" -  3 pack",JET SET PURPLE 3-PC PACK,Curlers,,,,,12,72,30752110151141,2.99,1.79,1.61,1.5,1.35,2.24,4.95,6.33,3.8,0.69,1.26,,,1.9,1.71,8.6,1.8,3.1,1.4,0.756,,,,,18.4,14.3,14.9,7.5,21.844,4.572,7.874,39.6893,47.2492,,,,,46.736,36.322,37.846,3.4019,,,,,,,,,,,,,STOHR,Belgium,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/nbhtidcjdjgxqn8/AABkMHODIRpfA4m39mMcNqdoa?dl=0,,https://www.dropbox.com/s/g3c4xxn9ln2jtix/Jet%20Set%20sell%20sheet.pdf?dl=0,,,Large Opening + Perfect rinsing + Faster drying + No bands,Gentle Self-Gripping Surface + Faster wrapping + Gentle on hair + No breakage,Anit-Bacterial Protection + For professional & home use,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
722-HPXL52,hair_brushes,1,og_products,,722,HPXL-52,752110722425,Olivia Garden,"HEATPRO XL Thermal Round brush 2"" 1/8 (HPXL-52)","HEATPRO XL Thermal 2"" 1/8",,1,0,,,6,60,,20.75,12.45,11.205,10.375,,15.5625,32.5,,27.5,,,16.5,14.85,,,2.955,11.5836,2.955,3.9095,4.13,13.79,3.546,12.608,68.1964,26.398,14.184,19.7,25.5664,7.5,29.4,7.5,111.7,118,35,9,32,1.9333333333333,67,36,50,11.6,240.0000,1750.0000,2.5000,3.8000,,,,,,,,,JSIU,China,2.9,3600,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722-HPXL62,hair_brushes,1,og_products,,722,HPXL-62,752110722432,Olivia Garden,"HEATPRO XL Thermal Round brush 2"" 3/4 (HPXL-62)","HEATPRO XL Thermal 2"" 3/4",,1,0,,,6,60,,23.5,14.1,12.69,11.75,,17.625,35.75,,32.5,,,19.5,17.55,,,3.546,11.5836,3.546,4.466,4.7005,18.124,4.334,12.608,78.7786,26.004,18.715,23.837,29.5336,9,29.4,9,127.6,134.3,46,11,32,2.2333333333333,66,47.5,60.5,13.4,300.0000,2550.0000,2.5000,4.2000,,,,,,,,,JSIU,China,3.31,3600,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722-HPXLD12,hair_brushes,1,og_products,,722,HPXL-D12,752110722456,Olivia Garden,"HEATPRO XL 12-pc display with 4 brushes each HPXL32, HPXL42, HPXL52 with a 799-CID12EZ silver display",HEATPRO XL 12-pc display,,0,0,,,1,6,,233,139.8,125.82,116.5,,174.75,379.8,,298.96,,,179.376,161.4384,,,0,0,0,0,0,16.154,6.501,12.608,82.306,26.201,16.548,20.882,30.856,,,,,,41,16.5,32,2.3333333333333,66.5,42,53,14,240.0000,1750.0000,,,415.0000,,,,,,,,JSIU,China,34.42,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722-HPXLD18,hair_brushes,1,og_products,,722,HPXL-D18,752110722463,Olivia Garden,"HEATPRO XL 18-pc display with 4 each HPXL22,HPXL32, HPXL42, and 3 each HPXL52, HPXL62 with 799-CID12EZ & 799-CID6EZ",HEATPRO XL 18-pc display,,0,0,,,1,6,,348.75,209.25,188.325,174.375,,261.5625,570.35,,454.96,,,272.976,245.6784,,,0,0,0,0,0,16.942,9.653,12.608,83.4818,26.004,17.336,20.882,31.2968,,,,,,43,24.5,32,2.3666666666667,66,44,53,14.2,300.0000,2550.0000,,,400.0000,,,,,,,,JSIU,China,53.11,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722-HPXLBOX01,hair_brushes,1,og_products,,722,HPXL-BOX01,752110722449,,"HEATPRO XL 4-pc Box deal HPXL 22, 32,42,52",,,0,0,,,,,,57.99,34.794,31.3146,28.995,,43.4925,82.95,,72.99,,,43.794,39.4146,,,,,,,,,,,,,,,,11.2,30.5,11.2,400,,,,,,,,,,,,,,,,,,,,,,JSIU,China,9.63,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-TACU075,appliances,1,og_products,,210,TACU-075,752110210076,,"T+I Curling Iron 3/4""  (with silicone mat in box)",,,0,0,,,1,12,,69.99,41.994,37.7946,34.995,,52.4925,79.99,,89.99,,,53.994,48.5946,,,16.5,3,3,13.033509700176,13.033509700176,15.157480314961,2.8346456692913,2.8346456692913,3.1393298059965,17.125984251969,9.251968503937,12.204724409449,1.2015193289076,41.46,6.64,2.88,369.5,369.5,38.5,7.2,7.2,0.089,43.5,23.5,31,0.545,,,,,,,,,,,,,Future Beauty,China,14.69,3000,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-TACU075DL01,appliances,1,og_products,,210,TACU-075DL01,752110210083,,"Titanium + ion 3/4"" Curling Iron AND Gift Box containing 1 OGD-FM1 Detangling Brush",,,0,0,,,1,6,,69.99,41.994,37.7946,34.995,,52.4925,79.99,,89.99,,,53.994,48.5946,,,16.322834645669,2.6141732283465,1.1338582677165,13.033509700176,13.033509700176,15.157480314961,2.8346456692913,2.8346456692913,3.1393298059965,17.322834645669,9.251968503937,10.03937007874,1,41.46,6.64,2.88,369.5,369.5,38.5,7.2,7.2,0.089,44,23.5,25.5,0.4,,,,,,,,,,,,,Future Beauty,China,14.69,3000,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-TACU100L,appliances,1,og_products,,210,TACU-100L,752110210090,Olivia Garden,"T+I Curling Iron 1"" Longer Barrel (with silicone mat in box)","T+I Longer 1"" Curling Iron",,1,0,,,1,12,,,,,,,,89.99,,,,,,,,,16.5,3,3,,,,,,,,,,,42.017,9.675,4.246,552.5,,,,,,,,,,,,,,,,,,,,,,,China,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711-FBSM4,hair_brushes,1,og_products,,711,FB-SM4,752110711672,Olivia Garden,Fingerbrush Arctic Frost Small Green,FB Arctic Frost Sm Green,,1,0,,,6,60,,14.75,8.85,7.965,7.375,,11.0625,25.5,,18.25,,,10.95,,,,10.4,1.2,1.9,2.608,1.6813,11.54,2.44,7.24,1.3063,15.35,12.4,12.99,15.43,26.416,3.048,4.826,73.9355,105.0821,29.3,6.2,18.4,0.5925,39,31.5,33,7,,,,,,,,,,,,,Big Boom Brush,South Korea,2.05,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,Special curved shape hugs the scalp for greater comfort & superior styling contorl + Unique vented design for super fast drying,Ionic bristles + Ball-point tips gentle on scalp + Anti-static,Unique Handle Design + Lightwieght and comfortable + Ergonomic handle + Retractable sectioning pick,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
711-FBMD4,hair_brushes,1,og_products,,711,FB-MD4,752110711689,Olivia Garden,Fingerbrush Arctic Frost Medium Pink,FB Arctic Frost Med Pink,,1,0,,,6,60,,15.75,9.45,8.505,7.875,,11.8125,26.5,,19.25,,,11.55,,,,10.5,1.2,2.7,3.2,1.9777,11.5,3.39,7.28,1.4938,17.91,12.4,15.35,17.64,26.67,3.048,6.858,90.7184,123.6038,29.2,8.6,18.5,0.6776,45.5,31.5,39,8,,,,,,,,,,,,,Big Boom Brush,South Korea,2.27,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,Special curved shape hugs the scalp for greater comfort & superior styling contorl + Unique vented design for super fast drying,Ionic bristles + Ball-point tips gentle on scalp + Anti-static,Unique Handle Design + Lightwieght and comfortable + Ergonomic handle + Retractable sectioning pick,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
15116,curlers,1,og_products,,151,16,752110151164,Olivia Garden,"Jet Set Pink 2 1/2"" - 2 pack",JET SET PINK 2-PC PACK,Curlers,,,,,12,72,30752110151165,2.99,1.79,1.61,1.5,1.35,2.24,4.95,6.33,3.8,0.69,1.26,,,1.9,1.71,8.8,2.1,3.1,1.2,,,,,,18.1,13.5,14.8,,22.352,5.334,7.874,34.0194,,,,,,45.974,34.29,37.592,,,,,,,,,,,,,,STOHR,Belgium,,,,,,,,,,,,,,,,,,,,,,,,https://www.dropbox.com/sh/nbhtidcjdjgxqn8/AABkMHODIRpfA4m39mMcNqdoa?dl=0,,https://www.dropbox.com/s/g3c4xxn9ln2jtix/Jet%20Set%20sell%20sheet.pdf?dl=0,,,Large Opening + Perfect rinsing + Faster drying + No bands,Gentle Self-Gripping Surface + Faster wrapping + Gentle on hair + No breakage,Anit-Bacterial Protection + For professional & home use,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
711-FBLG4,hair_brushes,1,og_products,,711,FB-LG4,752110711696,Olivia Garden,Fingerbrush Arctic Frost Large Purple,FB Arctic Frost Lrg Purple,,1,0,,,6,60,,16.75,10.05,9.045,8.375,,12.5625,27.5,,20.75,,,12.45,,,,10.5,1.2,3.6,3.808,2.3708,11.5,4.1,7.68,1.7063,21.85,12.2,16.14,19.84,26.67,3.048,9.144,107.9549,148.1734,29.2,10.4,19.5,0.7739,55.5,31,41,9,,,,,,,,,,,,,Big Boom Brush,South Korea,2.59,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,Special curved shape hugs the scalp for greater comfort & superior styling contorl + Unique vented design for super fast drying,Ionic bristles + Ball-point tips gentle on scalp + Anti-static,Unique Handle Design + Lightwieght and comfortable + Ergonomic handle + Retractable sectioning pick,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
711-FB4D9C,hair_brushes,1,og_products,,711,FB-4D9C,752110711702,Olivia Garden,"Fingerbrush Arctic Frost 9-pc display: 3 x FB-SM4, 3 x FB-MD4, 3 x FB-LG4 with cardboard display FB4-D9E",FB Arctic Frost 9-pc disp,,1,0,,,1,6,,141.75,85.05,76.545,70.875,,106.3125,238.5,,174.75,,,104.85,,,,,,,,,,,,,18.3,20.1,11.42,26.45,,,,,,,,,,46.5,51,29,12,,,,,,,,,,,,,Big Boom Brush,South Korea,23.12,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721-OGDPF1,hair_brushes,1,og_products,,721,OGD-PF1,752110750541,Olivia Garden,OG Sparkle Detangler gold (Fine-Medium),Sparkle gold (Fine-Med),,1,0,,,6,60,,9.99,5.994,5.3946,4.995,,7.4925,14.95,,13.49,,,8.094,,,,9.4,1.8,2.5,2.7,,9.4,7.3,7.3,1.25,12.2,13,8.1,,23.88,4.57,6.35,76.5437,,23.88,7.87,18.54,0.567,30.988,33.02,20.574,6.6,,,,,,,,,,,,,JSIU BEAUTY,China,1.27,3600,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
721-OGDPM2,hair_brushes,1,og_products,,721,OGD-PM2,752110750558,Olivia Garden,OG Sparkle Detangler green (Medium-Thick),Sparkle green (Med-Thick),,1,0,,,6,60,,9.99,5.994,5.3946,4.995,,7.4925,14.95,,13.49,,,8.094,,,,9.4,1.8,2.5,2.7,,9.4,7.3,7.3,1.25,12.2,13,8.1,,23.88,4.57,6.35,76.5437,,23.88,7.87,18.54,0.567,30.988,33.02,20.574,6.6,,,,,,,,,,,,,JSIU BEAUTY,China,1.27,3600,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
721-OGMPD1,hair_brushes,1,og_products,,721,OGM-PD1,752110750572,Olivia Garden,OG Sparkle Mini Detangler blue (All hair types),Sparkle Mini blue detangler,,1,0,,,6,60,,5.49,3.294,2.9646,2.745,,4.1175,7.95,,6.49,,,3.894,,,,6,1.4,2,1.6,,,,,,,,,,15.25,3.5,5,45,,17,16,6.5,0.414,36,35.5,17,4.8,,,,,,,,,,,,,JSIU BEAUTY,China,0.74,3600,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
721-OGDPD12C,hair_brushes,1,og_products,,721,OGD-PD12C,752110750589,Olivia Garden,"OG Sparkle Brush - 12-piece Display (3 each: OGD-PF1, OGD-PM2, OGD-PC3, OGM-PD1 + 1 empty cardboard display (OGD-PD12CE))",Sparkle - 12pc Display,,1,0,,,1,6,,149.84,89.904,80.9136,74.92,,112.38,227.2,,197.84,,,118.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JSIU BEAUTY,China,15.33,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
721-OGDPD9C,hair_brushes,1,og_products,,721,OGD-PD9C,752110750596,Olivia Garden,"OG Sparkle Brush - 9-piece Display (3 each: OGD-PF1, OGD-PM2, OGD-PC3, + 1 empty cardboard display (OGD-PD9CE))",Sparkle - 9pc Display,,1,0,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JSIU BEAUTY,China,12.42,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
721-OGDPC3,hair_brushes,1,og_products,,721,OGD-PC3,752110750565,Olivia Garden,OG Sparkle Styler purple (Smooth & Shine),Sparkle purple styler,,1,0,,,6,60,,11.99,7.194,6.4746,5.995,,8.9925,18.95,,15.99,,,9.594,,,,9.4,1.8,2.5,2.7,,9.4,7.3,7.3,1.25,12.2,13,8.1,,23.88,4.57,6.35,76.5437,,23.88,7.87,18.54,0.567,30.988,33.02,20.574,6.9,,,,,,,,,,,,,JSIU BEAUTY,China,1.6,3600,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"English, French, Spanish",,,,,,,,,,,
820-HSU1,hair_brushes,1,og_products,,820,HSU-1,752110820664,Olivia Garden,Holiday Sunset Brush,Holiday Sunset Brush,,1,0,,,,,,3.25,1.95,1.755,1.625,,2.4375,5.49,,4.39,,,2.634,2.3706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JSIU,China,0.49,3600,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
